Title,Company,Company_Rating,Location,Salary,Date,Description,Yearly,Hourly,Min_Salary,Max_Salary,Avg_Salary,Remote,State,Posted_Date,Python,R_studio,Spark,Excel,SQL,Hadoop
Marketing Coordinator,Rincon Property Management Inc.,,"Guadalajara, Jal.","$22,500 al mes",PostedHoy,"Analyzing data with me to identify trends, performance, etc.
 Using the latest technology ensures that each member of our team is able to stay up-to-date with…",0,0,22500,22500,22500.0,0, Jal.,2022-05-04,0,0,0,0,0,0
Android Developer,iTjuana,,"Remoto in Tijuana, B.C.","$35,000 - $45,000 al mes",EmployerActivo hace 3 días,"You will write high quality code, using software engineering best practices to ensure your product is high quality and delivered on time.",0,0,35000,45000,40000.0,1, B.C.,2022-05-01,0,0,0,0,0,0
Digital Web Tag Developer,iProcess Solutions Inc,,México,"$2,500 - $3,000 al mes",EmployerActivo hace 13 días,"Ensure tag syntax validity and data accuracy.
 Develop event & data collection tags to meet tracking and reporting requirements.
 Job Types: Full-time, Contract.",0,0,2500,3000,2750.0,0,México,2022-04-21,0,0,0,0,0,0
Real Estate Agent (Realtor),Reliance Fund,,"Apodaca, N. L.","$10,000 al mes",EmployerActivo hace 3 días,"The candidate will manage activities related to property research, outreach, property acquisition, property management, due diligence, property sale, including…",0,0,10000,10000,10000.0,0, N. L.,2022-05-01,0,0,0,0,0,0
Android Engineer,iTjuana,,"Remoto in Tijuana, B.C.","$30,000 - $50,000 al mes",EmployerActivo hace 3 días,"3+ years experience in Android development.
 Experience working with: Java/Kotlin.
 Experience with Room or SQLite DBs.
 What Will Make You Stand Out: *.",0,0,30000,50000,40000.0,1, B.C.,2022-05-01,0,0,0,0,1,0
Senior Java Backend Developer (Remote in all MEXICO),Jonajo Consulting,,"Remoto temporalmente in Monterrey, N. L.+3 ubicaciones","$40,000 - $60,000 al mes",Postedhace 2 días,"Strong in data modeling/database organization experience.
 Strong in data modeling/database organization experience.
 Java Developer, Typescript a plus.",0,0,40000,60000,50000.0,1, N. L.,2022-05-02,0,0,0,0,0,0
Android Developer,iTjuana,,"Remoto in Tijuana, B.C.","$35,000 - $45,000 al mes",EmployerActivo hace 3 días,"You will write high quality code, using software engineering best practices to ensure your product is high quality and delivered on time.",0,0,35000,45000,40000.0,1, B.C.,2022-05-01,0,0,0,0,0,0
Molding Manager,Corning Optical Communications,3.8,"Reynosa, Tamps.","$80,000 - $100,000 al mes",EmployerActivo hace 2 días,"We’re looking for a proven leader who’s eager to grow, manage, and inspire a group that includes but not limited to Molding Engineering (Process, Tooling,…",0,0,80000,100000,90000.0,0, Tamps.,2022-05-02,0,0,0,0,0,0
EJECUTIVO DE CUENTA CLAVE LINEA AUTOSERVICIOS,"Rish, SA de CV",,"Lerma de Villada, Méx.","$10,000 - $12,000 al mes",EmployerActivo hace 2 días,Análisis de Data de los portales para generar reportes que nos permitan tener visibilidad y sensibilidad de negocio para decisiones asertivas.,0,0,10000,12000,11000.0,0, Méx.,2022-05-02,0,0,0,0,0,0
Marketing Coordinator,Rincon Property Management Inc.,,"Guadalajara, Jal.","$22,500 al mes",PostedHoy,"Analyzing data with me to identify trends, performance, etc.
 Using the latest technology ensures that each member of our team is able to stay up-to-date with…",0,0,22500,22500,22500.0,0, Jal.,2022-05-04,0,0,0,0,0,0
Android Developer,iTjuana,,"Remoto in Tijuana, B.C.","$35,000 - $45,000 al mes",EmployerActivo hace 3 días,"You will write high quality code, using software engineering best practices to ensure your product is high quality and delivered on time.",0,0,35000,45000,40000.0,1, B.C.,2022-05-01,0,0,0,0,0,0
Sr. Global Supply Management Analyst,Corning Optical Communications,3.8,"Reynosa, Tamps.","$30,000 - $45,000 al mes",EmployerActivo hace 14 días,"Conducts data analysis, metrics reporting, purchasing information.
 Ability to collect and analyze data resulting in recommendations for key projects.",0,0,30000,45000,37500.0,0, Tamps.,2022-04-20,0,0,0,0,0,0
Mobile Android Developer - Full Remote / Desarrollador Móvil...,Insulet Corporation,,"Remoto in Monterrey, N. L.+1 ubicación","$40,000 - $50,000 al mes",Postedhace 30+ días,"You will write high quality code, using software engineering best practices to ensure your product is high quality and delivered on time.",0,0,40000,50000,45000.0,1, N. L.,2022-04-04,0,0,0,0,0,0
Production Supervisor-Injection molding,Plastikon Healthcare,,"Monterrey, N. L.",$30 por hora,Postedhace 30+ días,"Uses data to improve productivity.
 You need to have an Engineer degree with your diploma on hand (titulo-cedula) and proof that you have been fully vaccinated…",0,1,30,30,30.0,0, N. L.,2022-04-04,0,0,0,0,0,0
BGV- Service Delivery Executive,Neeyamo Enterprise Solutions,,"San Andrés Cholula, Pue.","$7,500 al mes",PostedHoy,"Candidate should have the capability to own the problem and get the job done effectively- must be capable of getting verifications, solving customer issues…",0,0,7500,7500,7500.0,0, Pue.,2022-05-04,0,0,0,0,0,0
LIDER DE MERCADOTECNIA,Ana Davila,,"Saltillo, Coah.","$13,000 al mes",Postedhace 2 días,"Creacipon y Gestión de campañas.
 A/B Testing y Diseño de Embudos de Conversión.
 Aportar Ideas creativas para las estrategias de marketing.",0,0,13000,13000,13000.0,0, Coah.,2022-05-02,0,0,0,0,0,0
Android Developer,iTjuana,,"Remoto in Tijuana, B.C.","$35,000 - $45,000 al mes",EmployerActivo hace 3 días,"You will write high quality code, using software engineering best practices to ensure your product is high quality and delivered on time.",0,0,35000,45000,40000.0,1, B.C.,2022-05-01,0,0,0,0,0,0
Real Estate Agent (Realtor),Reliance Fund,,"Apodaca, N. L.","$10,000 al mes",EmployerActivo hace 3 días,"The candidate will manage activities related to property research, outreach, property acquisition, property management, due diligence, property sale, including…",0,0,10000,10000,10000.0,0, N. L.,2022-05-01,0,0,0,0,0,0
Test Automation,iTjuana,,"Querétaro, Qro.","$60,000 - $65,000 al mes",Postedhace 8 días,"Implementing and testing web and mobile experiences based on data insights.
 Applying agile practices to delivery high quality products always on time.",0,0,60000,65000,62500.0,0, Qro.,2022-04-26,0,0,0,0,0,0
Representante de Ventas,Small World Money Transfer,3.5,"Tijuana, B.C.","$3,030 por semana",EmployerActivo hace 8 días,"Encontrar e identificar oportunidades y prospectos calificados.
 Crear listas de prospectos y cuentas clave.
 Perfilar cuentas estratégicas identificando personas…",0,0,3030,3030,3030.0,0, B.C.,2022-04-26,0,0,0,0,0,0
ejecutivo de ventas,Data Voice,3.4,"Tlalnepantla, Méx.","$5,700 al mes",EmployerActivo hace 3 días,"Experiencia mínima 6 Meses en vetas call center o face to face.
 Medio tiempo 07:00-13:00 de lunes a viernes a sábado.
 Bachillerato trunco o en curso (Deseable).",0,0,5700,5700,5700.0,0, Méx.,2022-05-01,0,0,0,0,0,0
Costumer Service / Atencion al Cliente / Auxiliar Administra...,Majestic Management,,"Tijuana, B.C.","$4,585 - $14,166 al mes",Postedhace 1 día,"Enter and verifying data.
 Developing and maintaining an excellent relationship with customers by responding courteously and professionally to all inquiries.",0,0,4585,14166,9375.5,0, B.C.,2022-05-03,0,0,0,1,0,0
EJECUTIVO DE CUENTA CLAVE LINEA AUTOSERVICIOS,"Rish, SA de CV",,"Lerma de Villada, Méx.","$10,000 - $12,000 al mes",EmployerActivo hace 2 días,Análisis de Data de los portales para generar reportes que nos permitan tener visibilidad y sensibilidad de negocio para decisiones asertivas.,0,0,10000,12000,11000.0,0, Méx.,2022-05-02,0,0,0,0,0,0
Marketing Coordinator,Rincon Property Management Inc.,,"Guadalajara, Jal.","$22,500 al mes",PostedHoy,"Analyzing data with me to identify trends, performance, etc.
 Using the latest technology ensures that each member of our team is able to stay up-to-date with…",0,0,22500,22500,22500.0,0, Jal.,2022-05-04,0,0,0,0,0,0
Recepcionista / Auxiliar Administrativo Ingles Indispensable,International Teacher Training Organization,,"Guadalajara, Jal.","$6,600 al mes",Postedhace 2 días,Enrollment of students * Keep a keen eye on your data * Schedule your follow-up activities * Warm up prospects to speed up deal flow * Qualify inbound leads * …,0,0,6600,6600,6600.0,0, Jal.,2022-05-02,0,0,0,0,0,0
Software Engineer - Mobile Developers IOS / Android Full Rem...,iTjuana,,Remoto in México,"$50,000 - $60,000 al mes",EmployerActivo hace 3 días,"You will write high quality code, using software engineering best practices to ensure your product is high quality and delivered on time.",0,0,50000,60000,55000.0,1,Remoto in México,2022-05-01,0,0,0,0,0,0
Realtor/Real Estate experienced professional,Reliance Fund,,"Saltillo, Coah.","$10,000 al mes",EmployerActivo hace 9 días,"Communication with clients and partners.
 Monitoring and maintenance of database.
 Prior experience in the U.S. is welcome, but not necessary.",0,0,10000,10000,10000.0,0, Coah.,2022-04-25,0,0,0,0,0,0
ADMINISTRADOR DE DATOS JR,Nukote Coating Systems Mexico.,,"Monterrey, N. L.","$16,000 al mes",EmployerActivo hace 26 días,"CONOCIMIENTO DE BASE DE DATOS INTERMEDIO/AVANZADO.
 EXPERIENCIA EN LA IMPLEMENTACIÓN DE UN ERP (DESEADA).",0,0,16000,16000,16000.0,0, N. L.,2022-04-08,0,0,0,0,0,0
Molding Training & Development Leader,Corning Optical Communications,3.8,"Reynosa, Tamps.","$40,000 - $90,000 al mes",EmployerActivo hace 8 días,"We are looking for our Molding Training & Development Leader who will be key to establish, implement and monitor training and development programs for the…",0,0,40000,90000,65000.0,0, Tamps.,2022-04-26,0,0,0,0,0,0
Molding Manager,Corning Optical Communications,3.8,"Reynosa, Tamps.","$80,000 - $100,000 al mes",EmployerActivo hace 2 días,"We’re looking for a proven leader who’s eager to grow, manage, and inspire a group that includes but not limited to Molding Engineering (Process, Tooling,…",0,0,80000,100000,90000.0,0, Tamps.,2022-05-02,0,0,0,0,0,0
Node JS Developer,FreeAgent CRM,,"Guadalajara, Jal.","$50,000 al mes",Postedhace 1 día,"Migrate data from CSV and other systems into FreeAgent CRM.
 Work with members of the Customer Success team in capturing requirements, defining the solutions,…",0,0,50000,50000,50000.0,0, Jal.,2022-05-03,0,0,0,0,0,0
Production Supervisor-Injection molding,Plastikon Healthcare,,"Monterrey, N. L.",$30 por hora,Postedhace 30+ días,"Uses data to improve productivity.
 You need to have an Engineer degree with your diploma on hand (titulo-cedula) and proof that you have been fully vaccinated…",0,1,30,30,30.0,0, N. L.,2022-04-04,0,0,0,0,0,0
Sales Development Representative,Lernit,,"Remoto temporalmente in Monterrey, N. L.","$10,000 - $14,000 al mes",EmployerActivo hace 14 días,Estamos comprometidos con brindar a nuestros clientes las herramientas que necesitan para impulsar y motivar a sus equipos a alcanzar sus objetivos y así lograr…,0,0,10000,14000,12000.0,1, N. L.,2022-04-20,0,0,0,0,0,0
ejecutivo de ventas,Data Voice,3.4,"Tlalnepantla, Méx.","$5,700 al mes",EmployerActivo hace 3 días,"Experiencia mínima 6 Meses en vetas call center o face to face.
 Medio tiempo 07:00-13:00 de lunes a viernes a sábado.
 Bachillerato trunco o en curso (Deseable).",0,0,5700,5700,5700.0,0, Méx.,2022-05-01,0,0,0,0,0,0
Costumer Service / Atencion al Cliente / Auxiliar Administra...,Majestic Management,,"Tijuana, B.C.","$4,585 - $14,166 al mes",Postedhace 1 día,"Enter and verifying data.
 Developing and maintaining an excellent relationship with customers by responding courteously and professionally to all inquiries.",0,0,4585,14166,9375.5,0, B.C.,2022-05-03,0,0,0,1,0,0
BGV- Service Delivery Executive,Neeyamo Enterprise Solutions,,"San Andrés Cholula, Pue.","$7,500 al mes",PostedHoy,"Candidate should have the capability to own the problem and get the job done effectively- must be capable of getting verifications, solving customer issues…",0,0,7500,7500,7500.0,0, Pue.,2022-05-04,0,0,0,0,0,0
Agente telefónico bilingüe - Answering Service Representativ...,Explora Communication Services,,"Mérida, Yuc.","$10,000 - $12,500 al mes",Postedhace 2 días,"Our first and foremost focus is to provide exceptional customer care.
 Depending on the type of business, you may also schedule, cancel and change appointments,…",0,0,10000,12500,11250.0,0, Yuc.,2022-05-02,0,0,0,0,0,0
Software Engineer - Test Automation,iTjuana,,"Sinaloa, Sin.+3 ubicaciones","$60,000 - $65,000 al mes",Postedhace 8 días,"Implementing and testing web and mobile experiences based on data insights.
 Applying agile practices to delivery high quality products always on time.",0,0,60000,65000,62500.0,0, Sin.,2022-04-26,0,0,0,0,0,0
